label,x,y,confidence
nose,989.484,242.27994,0.99807006
left_eye,1013.234,220.50897,0.99789965
right_eye,979.39325,221.8873,0.9144677
left_ear,1066.1614,227.4641,0.98660904
right_ear,0.0,0.0,0.08662294
left_shoulder,1113.9028,339.6148,0.998684
right_shoulder,988.9563,351.88293,0.99812156
left_elbow,1044.4478,486.00586,0.99641454
right_elbow,890.89294,480.38086,0.9878165
left_wrist,873.07605,554.54614,0.99633175
right_wrist,765.2671,549.38617,0.9907075
left_hip,1167.4912,617.5256,0.99830794
right_hip,1075.9653,625.5148,0.9979382
left_knee,978.1841,731.3308,0.99578637
right_knee,935.2081,791.14,0.9913196
left_ankle,1136.4883,900.2961,0.9415165
right_ankle,1009.0737,999.5103,0.89196205
torso_angle,17.639551,,
arm_angle,48.55756,,
