label,x,y,confidence
nose,1213.5752,386.32953,0.94234437
left_eye,0.0,0.0,0.1784396
right_eye,1210.9045,365.7157,0.9767419
left_ear,0.0,0.0,0.026242374
right_ear,1168.3978,350.86697,0.9882974
left_shoulder,1095.0005,422.4796,0.8985198
right_shoulder,1146.4768,417.6645,0.99854255
left_elbow,0.0,0.0,0.27838948
right_elbow,1249.699,527.2339,0.99776876
left_wrist,0.0,0.0,0.45474702
right_wrist,1368.2067,576.4472,0.9953596
left_hip,1034.9883,662.1023,0.9653447
right_hip,1075.521,658.89404,0.99591464
left_knee,1147.813,779.88403,0.98163134
right_knee,1281.0067,720.41797,0.99854845
left_ankle,1154.4043,928.3109,0.96218765
right_ankle,1165.8258,891.8987,0.99419254
torso_angle,16.390839,,
arm_angle,54.39321,,
