label,x,y,confidence
nose,0.0,0.0,0.4831015
left_eye,0.0,0.0,0.021707289
right_eye,997.754,435.28464,0.5372958
left_ear,0.0,0.0,0.029796753
right_ear,974.2605,422.0431,0.9449095
left_shoulder,902.5402,436.5455,0.9872251
right_shoulder,939.62085,452.398,0.99856913
left_elbow,910.20996,525.51965,0.94706905
right_elbow,995.1799,546.40216,0.9987147
left_wrist,959.9586,614.3972,0.939445
right_wrist,1059.4009,621.803,0.9973738
left_hip,801.6993,564.0115,0.9934336
right_hip,815.1601,584.94086,0.9975561
left_knee,909.42664,617.3533,0.9936778
right_knee,870.0954,720.26917,0.99818087
left_ankle,829.8953,736.0537,0.9847761
right_ankle,838.41266,875.4563,0.99078953
torso_angle,43.198788,,
arm_angle,35.262722,,
