label,x,y,confidence
nose,1005.3677,477.30396,0.95952487
left_eye,1009.9087,470.97775,0.96798253
right_eye,1001.92957,471.76593,0.614516
left_ear,1024.777,468.232,0.96139413
right_ear,0.0,0.0,0.07825504
left_shoulder,1047.2396,498.68854,0.9976278
right_shoulder,1009.72375,490.87976,0.995895
left_elbow,1034.0092,535.05383,0.99223304
right_elbow,981.93774,530.2706,0.9713869
left_wrist,1007.1524,507.94403,0.9903673
right_wrist,948.1786,551.1118,0.9662143
left_hip,1045.9641,584.68,0.99821943
right_hip,1019.2372,572.33887,0.99752015
left_knee,1026.0122,650.7345,0.9990277
right_knee,968.96655,605.3782,0.99828196
left_ankle,1008.5841,726.8533,0.9969369
right_ankle,1001.7537,662.87384,0.9957795
torso_angle,6.6612654,,
arm_angle,45.617786,,
