label,x,y,confidence
nose,1026.4055,139.33131,0.9358693
left_eye,1046.4235,117.56781,0.94688475
right_eye,1026.1196,118.411766,0.5234333
left_ear,1112.4589,126.67138,0.9553529
right_ear,0.0,0.0,0.12432969
left_shoulder,1182.1895,240.55817,0.9881477
right_shoulder,1101.3647,239.8468,0.9591875
left_elbow,1041.9843,382.23645,0.9774304
right_elbow,1019.88025,388.91553,0.8330112
left_wrist,864.3508,438.28116,0.9633158
right_wrist,867.88855,433.79224,0.78257585
left_hip,1248.05,572.9176,0.9736094
right_hip,1181.2593,550.9048,0.9554574
left_knee,1009.83264,772.1765,0.9308199
right_knee,939.2395,727.06226,0.87014747
left_ankle,1089.5721,955.127,0.5996493
right_ankle,1090.2919,893.1101,0.53604656
torso_angle,14.404899,,
arm_angle,50.284058,,
