label,x,y,confidence
nose,796.84827,430.87506,0.928492
left_eye,0.0,0.0,0.3361731
right_eye,795.33496,420.56644,0.94916594
left_ear,0.0,0.0,0.057251714
right_ear,772.33765,408.81488,0.96511394
left_shoulder,726.8721,434.80124,0.9796809
right_shoulder,731.9961,438.19977,0.99665856
left_elbow,752.50055,500.2618,0.93108374
right_elbow,748.4964,514.51404,0.99623233
left_wrist,808.6853,522.7919,0.95692474
right_wrist,814.253,544.17834,0.99588096
left_hip,676.99475,549.54443,0.98638284
right_hip,685.6647,550.5343,0.99358636
left_knee,732.95465,625.29614,0.9799681
right_knee,778.7709,595.69794,0.9916762
left_ankle,705.1042,700.73694,0.93916
right_ankle,714.8915,677.19476,0.96638364
torso_angle,22.413282,,
arm_angle,37.817375,,
