label,x,y,confidence
nose,914.22675,376.4879,0.94265854
left_eye,918.60486,371.0841,0.97422713
right_eye,0.0,0.0,0.27989706
left_ear,933.32495,372.02216,0.9874342
right_ear,0.0,0.0,0.019262215
left_shoulder,944.52625,399.53137,0.998423
right_shoulder,943.8059,398.13968,0.97901434
left_elbow,916.1195,438.0411,0.9957445
right_elbow,917.7428,435.76532,0.66740733
left_wrist,879.25916,458.23273,0.98922557
right_wrist,882.4814,451.78442,0.68590677
left_hip,951.95856,480.11343,0.9978879
right_hip,949.4789,477.8951,0.99220943
left_knee,908.5642,519.7586,0.99830234
right_knee,901.7327,518.7197,0.99069035
left_ankle,936.5553,564.48035,0.99521035
right_ankle,909.12213,581.5045,0.9827041
torso_angle,4.0685678,,
arm_angle,48.821594,,
