label,x,y,confidence
nose,813.40283,319.14655,0.9314858
left_eye,820.4972,311.39072,0.95253617
right_eye,0.0,0.0,0.20652872
left_ear,845.5394,316.57166,0.9827503
right_ear,0.0,0.0,0.017095096
left_shoulder,873.43744,357.42856,0.99643564
right_shoulder,841.51697,357.53955,0.99017406
left_elbow,839.1268,415.31104,0.9957825
right_elbow,802.431,412.54474,0.97986996
left_wrist,778.88324,456.18713,0.99552155
right_wrist,756.18475,448.11877,0.98515064
left_hip,906.3594,467.90143,0.9966145
right_hip,878.43335,456.81427,0.9938258
left_knee,874.5215,556.80493,0.99541605
right_knee,811.8429,491.18982,0.98885113
left_ankle,888.5103,665.64197,0.9755769
right_ankle,842.0964,568.9297,0.9640806
torso_angle,20.3982,,
arm_angle,43.291504,,
