label,x,y,confidence
nose,710.5941,348.84824,0.8962929
left_eye,0.0,0.0,0.26225093
right_eye,706.17993,337.9778,0.91462237
left_ear,0.0,0.0,0.07054659
right_ear,683.0916,338.31503,0.9662652
left_shoulder,661.35547,386.70117,0.98878443
right_shoulder,657.5316,397.93707,0.99727815
left_elbow,713.915,450.32605,0.94284827
right_elbow,706.5364,477.7379,0.9950671
left_wrist,760.3153,478.80185,0.9528223
right_wrist,771.2062,501.01917,0.99371004
left_hip,631.72107,519.7212,0.9920218
right_hip,631.4928,529.1718,0.9955487
left_knee,702.62115,585.4392,0.98648304
right_knee,727.25586,600.64307,0.99381095
left_ankle,643.25916,663.7389,0.95086056
right_ankle,701.97485,707.62634,0.9681579
torso_angle,11.222509,,
arm_angle,47.797707,,
