label,x,y,confidence
nose,1026.9233,335.99377,0.9520971
left_eye,0.0,0.0,0.32200077
right_eye,1022.2074,323.93964,0.9724601
left_ear,0.0,0.0,0.04066532
right_ear,990.38794,321.6398,0.9833934
left_shoulder,935.649,358.87354,0.983061
right_shoulder,947.03455,359.0766,0.9973712
left_elbow,958.27185,448.67322,0.91430295
right_elbow,955.1413,457.06485,0.9958996
left_wrist,1011.4021,486.96747,0.95124775
right_wrist,1019.2521,521.6802,0.995468
left_hip,809.02094,459.7442,0.98809195
right_hip,820.28467,455.77625,0.994177
left_knee,880.3358,585.2128,0.98754686
right_knee,936.69745,546.8944,0.99493426
left_ankle,842.4811,678.1094,0.9557383
right_ankle,866.5364,665.22455,0.974963
torso_angle,52.65937,,
arm_angle,23.947556,,
