label,x,y,confidence
nose,1009.0896,326.84772,0.90020627
left_eye,0.0,0.0,0.2227968
right_eye,1003.8598,315.72766,0.958876
left_ear,0.0,0.0,0.04919418
right_ear,976.47327,320.86987,0.9865574
left_shoulder,917.9669,361.6874,0.91827404
right_shoulder,946.2645,376.39224,0.9979176
left_elbow,0.0,0.0,0.2667323
right_elbow,958.33936,453.91547,0.99219525
left_wrist,0.0,0.0,0.30177775
right_wrist,1012.5899,516.0445,0.978967
left_hip,812.3834,491.1112,0.972923
right_hip,831.547,500.0312,0.9958621
left_knee,898.0934,579.94586,0.98416173
right_knee,912.8821,590.71136,0.99821544
left_ankle,841.5705,663.568,0.9753929
right_ankle,893.53107,724.3174,0.99428433
torso_angle,42.856487,,
arm_angle,25.404556,,
