label,x,y,confidence
nose,657.8429,373.1045,0.79165775
left_eye,660.25256,367.64423,0.8739531
right_eye,0.0,0.0,0.1664096
left_ear,675.07666,365.53143,0.96898156
right_ear,0.0,0.0,0.053271823
left_shoulder,700.1363,386.1123,0.9986675
right_shoulder,686.4774,388.2498,0.99142164
left_elbow,682.24384,433.69568,0.99617875
right_elbow,671.9562,430.70612,0.8943444
left_wrist,647.0946,465.8069,0.9884044
right_wrist,647.7765,462.96796,0.85812986
left_hip,744.0316,458.9585,0.998343
right_hip,727.83276,454.91446,0.9957384
left_knee,717.79553,514.4274,0.99901474
right_knee,685.46497,499.44498,0.9965563
left_ankle,726.5686,590.1587,0.9974371
right_ankle,715.34717,541.92365,0.99342865
torso_angle,31.813349,,
arm_angle,27.382284,,
