label,x,y,confidence
nose,1237.3121,465.80322,0.9712667
left_eye,1241.9229,459.61853,0.98536104
right_eye,0.0,0.0,0.43783918
left_ear,1261.111,459.25314,0.9851549
right_ear,0.0,0.0,0.01971552
left_shoulder,1285.693,485.7989,0.99622935
right_shoulder,1261.4053,489.79718,0.9878996
left_elbow,1270.0186,531.1665,0.99758315
right_elbow,1238.0044,532.50885,0.9645394
left_wrist,1229.94,565.9631,0.99779665
right_wrist,1204.9904,564.7319,0.98080575
left_hip,1321.0426,557.9991,0.9704846
right_hip,1304.2177,558.11066,0.94375396
left_knee,1281.2864,595.13995,0.9443103
right_knee,1270.0829,595.29956,0.86126655
left_ankle,1307.9398,657.458,0.7751653
right_ankle,1300.4523,654.00037,0.6262722
torso_angle,32.075565,,
arm_angle,36.974422,,
