label,x,y,confidence
nose,943.7067,345.81323,0.94397753
left_eye,948.3617,336.8321,0.9794311
right_eye,0.0,0.0,0.2103482
left_ear,967.54065,339.59503,0.9961887
right_ear,0.0,0.0,0.035799388
left_shoulder,963.41327,375.8612,0.9985763
right_shoulder,1011.0503,380.03546,0.9853302
left_elbow,933.57184,426.24048,0.9897843
right_elbow,1011.06244,431.42422,0.50907063
left_wrist,903.52203,454.15375,0.9625682
right_wrist,0.0,0.0,0.47189042
left_hip,1003.7653,470.91614,0.9969939
right_hip,1041.3507,476.1534,0.99014217
left_knee,942.81775,495.63574,0.99753916
right_knee,1017.23694,539.11475,0.9891722
left_ankle,973.0925,561.44684,0.99391997
right_ankle,1015.49945,627.7345,0.9808772
torso_angle,17.497038,,
arm_angle,69.39967,,
