label,x,y,confidence
nose,908.8374,325.71185,0.92895925
left_eye,0.0,0.0,0.13403034
right_eye,906.7013,308.45148,0.94656163
left_ear,0.0,0.0,0.012579191
right_ear,867.97925,291.8519,0.97574264
left_shoulder,786.3406,348.74606,0.9914465
right_shoulder,814.1426,342.3874,0.9975811
left_elbow,799.9689,503.83255,0.9823293
right_elbow,862.32666,473.28168,0.9987238
left_wrist,893.47046,578.9202,0.9895125
right_wrist,992.6603,582.8971,0.99886453
left_hip,693.7593,570.3496,0.99715734
right_hip,695.8736,585.0367,0.99805766
left_knee,873.5498,671.8258,0.9931716
right_knee,841.40497,757.9561,0.9964233
left_ankle,803.6604,865.85693,0.94433594
right_ankle,687.05475,909.19354,0.95062727
torso_angle,25.984934,,
arm_angle,36.58455,,
