label,x,y,confidence
nose,867.28345,403.19174,0.9112868
left_eye,869.8131,396.43646,0.95275486
right_eye,0.0,0.0,0.19185258
left_ear,884.381,393.931,0.9776619
right_ear,0.0,0.0,0.022494212
left_shoulder,902.32654,415.16327,0.9976661
right_shoulder,911.2421,414.95544,0.9431613
left_elbow,879.89856,460.6978,0.99567956
right_elbow,0.0,0.0,0.4063166
left_wrist,851.8288,488.9721,0.986219
right_wrist,0.0,0.0,0.4542091
left_hip,946.51184,482.52118,0.99244976
right_hip,954.07837,481.65894,0.9618154
left_knee,892.1958,509.80637,0.9903137
right_knee,914.4541,514.3885,0.9233804
left_ankle,915.71356,563.8233,0.96659184
right_ankle,928.06775,562.8198,0.8472515
torso_angle,32.70812,,
arm_angle,65.51674,,
