label,x,y,confidence
nose,1110.257,426.95593,0.97766566
left_eye,1116.7283,409.39978,0.9879265
right_eye,0.0,0.0,0.28619733
left_ear,1161.0115,400.137,0.9882246
right_ear,0.0,0.0,0.0068944353
left_shoulder,1235.698,451.4643,0.9968182
right_shoulder,1172.3473,468.7168,0.9865606
left_elbow,1219.9843,535.4419,0.9964414
right_elbow,1129.7472,550.38104,0.95539796
left_wrist,1120.0488,600.77356,0.99671054
right_wrist,1067.4578,597.18695,0.9753769
left_hip,1352.6023,619.096,0.997924
right_hip,1299.5862,620.4435,0.99531555
left_knee,1238.184,742.6471,0.9973239
right_knee,1179.4209,720.8204,0.9908386
left_ankle,1342.4712,879.9435,0.98036534
right_ankle,1211.7882,875.959,0.9601697
torso_angle,39.9834,,
arm_angle,39.229935,,
