label,x,y,confidence
nose,1073.3717,293.40332,0.97242546
left_eye,1084.0627,268.5169,0.9812899
right_eye,0.0,0.0,0.16148026
left_ear,1149.3154,267.00116,0.99052507
right_ear,0.0,0.0,0.0078028617
left_shoulder,1226.4922,367.65866,0.9980324
right_shoulder,1202.3823,369.25793,0.99558675
left_elbow,1141.3851,529.7097,0.9962624
right_elbow,1093.3193,521.18604,0.98003024
left_wrist,999.8798,646.57745,0.9954332
right_wrist,973.3595,612.8672,0.9888475
left_hip,1356.9475,606.0783,0.99523467
right_hip,1327.0205,615.95953,0.9932371
left_knee,1128.3405,695.5465,0.99399006
right_knee,1126.2654,815.5519,0.9859772
left_ankle,1249.8821,933.09393,0.94566953
right_ankle,1172.055,1027.4358,0.8869856
torso_angle,26.803747,,
arm_angle,43.232292,,
