label,x,y,confidence
nose,724.87897,342.86108,0.9587295
left_eye,0.0,0.0,0.3956424
right_eye,720.9315,330.18393,0.9769101
left_ear,0.0,0.0,0.050846756
right_ear,692.90173,327.8249,0.9833173
left_shoulder,654.6648,377.76004,0.97669345
right_shoulder,671.17664,387.87057,0.9982193
left_elbow,716.214,456.3274,0.809408
right_elbow,735.98395,472.57532,0.99693227
left_wrist,802.24146,494.1648,0.8428124
right_wrist,818.94275,514.59576,0.99539423
left_hip,640.99976,529.976,0.97621256
right_hip,644.80005,548.2467,0.99333465
left_knee,760.8333,574.80524,0.963222
right_knee,704.8507,641.7739,0.9924315
left_ankle,721.3751,695.442,0.90729153
right_ankle,676.6825,773.7195,0.9611393
torso_angle,9.339677,,
arm_angle,49.383385,,
