label,x,y,confidence
nose,860.4458,368.25214,0.9356297
left_eye,0.0,0.0,0.3504109
right_eye,854.8721,358.65125,0.97083336
left_ear,0.0,0.0,0.04147337
right_ear,830.6743,360.12933,0.97932017
left_shoulder,816.73047,405.08176,0.926569
right_shoulder,810.89844,410.35876,0.99740845
left_elbow,0.0,0.0,0.3868502
right_elbow,860.3617,474.90686,0.99302363
left_wrist,0.0,0.0,0.42054752
right_wrist,932.005,509.93427,0.9867382
left_hip,806.63586,529.2798,0.97125894
right_hip,794.9503,543.79865,0.9952514
left_knee,893.26685,571.9466,0.9742914
right_knee,847.3103,634.3259,0.9968779
left_ankle,858.9365,674.59204,0.96615565
right_ankle,796.855,736.0318,0.9908229
torso_angle,6.8154073,,
arm_angle,50.572483,,
