label,x,y,confidence
nose,959.6715,467.15125,0.8812702
left_eye,0.0,0.0,0.16014338
right_eye,962.7191,448.1185,0.92450774
left_ear,0.0,0.0,0.036718033
right_ear,938.8888,421.36597,0.96336126
left_shoulder,846.3836,450.49884,0.93931025
right_shoulder,868.57495,468.2876,0.99662244
left_elbow,887.36035,582.81934,0.56390715
right_elbow,912.8491,604.9847,0.99466044
left_wrist,973.4219,632.9446,0.6328012
right_wrist,996.57495,662.1893,0.9898974
left_hip,738.32684,619.31726,0.93850845
right_hip,746.9758,639.81506,0.98476034
left_knee,853.8871,732.54694,0.93432164
right_knee,805.42804,795.9311,0.9887367
left_ankle,780.01044,822.5879,0.8539862
right_ankle,761.1879,927.73553,0.94403124
torso_angle,35.333565,,
arm_angle,33.42994,,
