label,x,y,confidence
nose,614.1972,424.66104,0.86449856
left_eye,616.2003,418.69135,0.9252222
right_eye,0.0,0.0,0.1770044
left_ear,629.61755,415.82117,0.9643342
right_ear,0.0,0.0,0.02841
left_shoulder,651.3148,438.72913,0.99657816
right_shoulder,652.92566,438.87683,0.9283175
left_elbow,627.96234,476.71082,0.9932549
right_elbow,0.0,0.0,0.35000378
left_wrist,597.64966,495.5377,0.98326945
right_wrist,0.0,0.0,0.40831986
left_hip,669.2486,509.00803,0.9927152
right_hip,670.1134,507.77118,0.9606019
left_knee,631.1107,548.6589,0.99373394
right_knee,626.01324,551.4066,0.94810134
left_ankle,659.8721,594.2582,0.9836872
right_ankle,639.1554,605.9577,0.9177523
torso_angle,14.00817,,
arm_angle,56.0922,,
