label,x,y,confidence
nose,1144.6307,311.12772,0.97783947
left_eye,1155.5684,290.06726,0.9837389
right_eye,0.0,0.0,0.25632054
left_ear,1209.7816,288.08087,0.99234396
right_ear,0.0,0.0,0.010283787
left_shoulder,1287.7191,379.58725,0.99754864
right_shoulder,1215.0896,391.64896,0.9982578
left_elbow,1219.5627,528.24146,0.9971207
right_elbow,1166.9796,538.22034,0.9971956
left_wrist,1098.9685,648.4927,0.99729353
right_wrist,1081.4763,627.4911,0.99750406
left_hip,1380.3162,642.89044,0.99658126
right_hip,1314.0396,618.5017,0.9970708
left_knee,1251.7426,873.02545,0.9813763
right_knee,1121.289,710.0757,0.97663397
left_ankle,1291.3744,1012.57886,0.6709786
right_ankle,1193.7025,903.12024,0.7482832
torso_angle,23.56614,,
arm_angle,29.533146,,
