label,x,y,confidence
nose,977.6221,316.09647,0.9223216
left_eye,0.0,0.0,0.15771234
right_eye,976.6217,293.86063,0.9660307
left_ear,0.0,0.0,0.018922029
right_ear,930.7261,270.9696,0.98836654
left_shoulder,819.0463,335.00052,0.97221756
right_shoulder,872.1947,334.8614,0.99702924
left_elbow,872.98254,477.51526,0.76817757
right_elbow,893.3596,501.73087,0.9932274
left_wrist,971.512,579.78845,0.7971984
right_wrist,1001.2258,620.5155,0.98583895
left_hip,659.07556,537.12244,0.98750466
right_hip,691.4421,532.8385,0.994846
left_knee,825.68994,721.39,0.98526627
right_knee,838.9839,678.9387,0.9954116
left_ankle,714.9187,887.08795,0.9331063
right_ankle,679.9583,826.7668,0.9699748
torso_angle,42.396,,
arm_angle,24.308891,,
