label,x,y,confidence
nose,1100.1266,276.65198,0.97477686
left_eye,1110.792,252.80516,0.99451786
right_eye,0.0,0.0,0.18680552
left_ear,1167.2612,255.50452,0.9971982
right_ear,0.0,0.0,0.0072239283
left_shoulder,1219.3848,369.76364,0.99837744
right_shoulder,1224.5359,353.54736,0.94029933
left_elbow,1130.0481,520.9695,0.99431497
right_elbow,0.0,0.0,0.23718008
left_wrist,968.8146,611.87524,0.98114395
right_wrist,0.0,0.0,0.24837108
left_hip,1355.058,616.2761,0.99039817
right_hip,1349.3013,602.036,0.93871397
left_knee,1129.037,746.4883,0.9936853
right_knee,1132.6675,736.79553,0.91474456
left_ankle,1284.4177,940.6412,0.9560796
right_ankle,1253.0981,901.21716,0.76431096
torso_angle,26.66108,,
arm_angle,73.89554,,
