label,x,y,confidence
nose,977.3534,334.93213,0.8349481
left_eye,0.0,0.0,0.075265996
right_eye,974.66125,319.5682,0.8907603
left_ear,0.0,0.0,0.043016862
right_ear,938.68604,316.93036,0.9718573
left_shoulder,815.37213,354.98227,0.90487105
right_shoulder,886.12665,384.04184,0.9975744
left_elbow,0.0,0.0,0.3267231
right_elbow,972.19495,516.33044,0.9966524
left_wrist,0.0,0.0,0.41014352
right_wrist,1094.7218,580.53174,0.99197644
left_hip,726.2163,575.7053,0.9304174
right_hip,783.1789,595.62994,0.9888853
left_knee,850.978,661.02124,0.88073677
right_knee,966.5204,666.53455,0.98749745
left_ankle,809.0282,831.1389,0.65707487
right_ankle,931.54016,873.0558,0.9071219
torso_angle,25.945139,,
arm_angle,46.711666,,
