label,x,y,confidence
nose,1039.498,399.48828,0.72264796
left_eye,0.0,0.0,0.05533545
right_eye,1037.4792,384.67987,0.85360235
left_ear,0.0,0.0,0.028314978
right_ear,1015.81586,379.93353,0.9807052
left_shoulder,941.6633,438.11572,0.9194582
right_shoulder,984.9966,437.6954,0.99900526
left_elbow,0.0,0.0,0.22405176
right_elbow,1031.0018,521.52405,0.9973309
left_wrist,0.0,0.0,0.1891793
right_wrist,1130.1716,560.6319,0.9902243
left_hip,897.55835,629.70026,0.977403
right_hip,917.2765,654.58356,0.997865
left_knee,1027.4329,655.26917,0.9853564
right_knee,1026.4792,789.0756,0.99915147
left_ankle,955.0893,802.0666,0.9812088
right_ankle,948.5964,956.81726,0.99652714
torso_angle,17.340185,,
arm_angle,49.74155,,
