label,x,y,confidence
nose,890.9464,193.21051,0.95660216
left_eye,908.5285,167.90433,0.9573889
right_eye,886.57544,173.15273,0.5486394
left_ear,977.1825,164.5578,0.9676388
right_ear,0.0,0.0,0.11253008
left_shoulder,1047.4926,264.99988,0.99492294
right_shoulder,974.1477,271.93347,0.9848845
left_elbow,952.8617,398.2044,0.9890015
right_elbow,891.9519,397.55942,0.9283888
left_wrist,808.933,502.22964,0.9817182
right_wrist,782.7217,502.29547,0.9021466
left_hip,1169.9974,567.1687,0.9916475
right_hip,1111.8899,551.096,0.9860911
left_knee,1056.8579,776.59296,0.98233885
right_knee,935.57996,690.2713,0.9667923
left_ankle,1105.3752,987.8853,0.88139963
right_ankle,1101.9446,809.5636,0.871611
torso_angle,26.262285,,
arm_angle,39.725876,,
