label,x,y,confidence
nose,1239.0764,292.20877,0.83567053
left_eye,0.0,0.0,0.098035246
right_eye,1242.7996,271.36334,0.8426471
left_ear,0.0,0.0,0.053375978
right_ear,1219.876,240.31572,0.9550149
left_shoulder,1103.0455,301.15936,0.98294705
right_shoulder,1174.7228,286.39594,0.99646074
left_elbow,1114.1412,448.5771,0.82722867
right_elbow,1258.8875,412.6462,0.99214536
left_wrist,1233.7609,525.1719,0.82441306
right_wrist,1395.5093,520.28143,0.9859385
left_hip,1011.46704,506.73926,0.99078876
right_hip,1040.4128,510.18616,0.9954625
left_knee,1158.7943,653.4331,0.9918671
right_knee,1136.2583,700.4103,0.9970601
left_ankle,1071.375,825.2203,0.9687846
right_ankle,988.3561,876.80676,0.98010296
torso_angle,30.9705,,
arm_angle,43.34978,,
