label,x,y,confidence
nose,1160.5297,402.55627,0.9768217
left_eye,1157.4921,380.10992,0.9853775
right_eye,0.0,0.0,0.22940437
left_ear,1197.814,335.2792,0.99127495
right_ear,0.0,0.0,0.006139009
left_shoulder,1297.6228,378.4053,0.99785006
right_shoulder,1231.926,383.3942,0.9956892
left_elbow,1259.4102,545.84845,0.9972149
right_elbow,1179.6501,511.089,0.9855788
left_wrist,1143.7092,620.43835,0.9964095
right_wrist,1102.5181,597.0095,0.9889747
left_hip,1456.0361,553.27954,0.99936944
right_hip,1397.0731,547.3091,0.9990859
left_knee,1305.4534,742.8213,0.99935097
right_knee,1231.2693,684.6023,0.9984463
left_ankle,1430.3553,951.93835,0.99394614
right_ankle,1240.6187,883.83307,0.99117017
torso_angle,45.214546,,
arm_angle,31.20744,,
