label,x,y,confidence
nose,658.9871,341.3806,0.9492549
left_eye,662.5022,334.45105,0.9743446
right_eye,0.0,0.0,0.22704431
left_ear,677.4824,338.10342,0.9901086
right_ear,0.0,0.0,0.024364946
left_shoulder,685.058,367.02988,0.9990127
right_shoulder,704.8903,365.40558,0.9864709
left_elbow,655.3418,412.3758,0.9976382
right_elbow,673.47375,407.0891,0.7432895
left_wrist,628.5327,441.88818,0.99454725
right_wrist,640.1503,438.0282,0.81168383
left_hip,725.3157,442.30505,0.9980141
right_hip,742.3215,443.80365,0.9922355
left_knee,671.2538,472.76605,0.99876994
right_knee,708.13556,497.61713,0.99280965
left_ankle,711.47205,521.44104,0.9960198
right_ankle,710.4512,558.2064,0.9844488
torso_angle,25.522133,,
arm_angle,41.71564,,
