label,x,y,confidence
nose,874.75024,193.45761,0.9472969
left_eye,891.2428,166.7742,0.94969374
right_eye,0.0,0.0,0.4616297
left_ear,974.5366,166.44937,0.9708054
right_ear,0.0,0.0,0.08403933
left_shoulder,1057.611,300.47342,0.9943262
right_shoulder,951.5061,292.37378,0.9870794
left_elbow,950.30005,470.99323,0.991734
right_elbow,857.83264,459.01996,0.9558677
left_wrist,755.86914,571.63904,0.9903312
right_wrist,727.4906,544.7111,0.9459691
left_hip,1034.1345,669.69305,0.979548
right_hip,955.6161,637.05176,0.96850276
left_knee,841.2517,885.5744,0.89130116
right_knee,742.8066,798.8668,0.82935923
left_ankle,0.0,0.0,0.4027027
right_ankle,0.0,0.0,0.38790104
torso_angle,0.68328273,,
arm_angle,41.59745,,
