label,x,y,confidence
nose,1108.2913,387.9756,0.9783393
left_eye,1113.7223,382.78674,0.98845637
right_eye,1107.6322,382.40967,0.54952604
left_ear,1129.1064,384.20667,0.98508155
right_ear,0.0,0.0,0.022926562
left_shoulder,1133.7058,413.78876,0.99538064
right_shoulder,1123.6561,409.93958,0.9810246
left_elbow,1103.5299,449.7714,0.99398863
right_elbow,1094.7351,436.1474,0.8934391
left_wrist,1067.9115,458.75916,0.9927914
right_wrist,1066.6831,446.7741,0.9273602
left_hip,1137.1488,487.80768,0.9855693
right_hip,1129.7855,483.23773,0.97090137
left_knee,1084.8436,507.63007,0.96960676
right_knee,1086.6688,504.27325,0.91328514
left_ankle,1101.4355,559.2152,0.882168
right_ankle,1110.157,550.8931,0.7711491
torso_angle,4.7801213,,
arm_angle,57.116283,,
