label,x,y,confidence
nose,726.0067,377.1849,0.96183664
left_eye,730.6847,370.7504,0.983521
right_eye,0.0,0.0,0.41076693
left_ear,747.31793,370.9801,0.983472
right_ear,0.0,0.0,0.02295528
left_shoulder,763.1842,394.1315,0.9970432
right_shoulder,758.6835,400.21097,0.9619534
left_elbow,746.742,437.10236,0.9934837
right_elbow,743.00446,443.4287,0.5623118
left_wrist,709.9898,471.51627,0.98749965
right_wrist,713.17487,470.62482,0.6504055
left_hip,800.8081,474.682,0.99382645
right_hip,798.56104,477.695,0.9765562
left_knee,754.8478,513.63947,0.9944924
right_knee,764.1556,528.52905,0.9692727
left_ankle,779.135,571.96094,0.9830215
right_ankle,784.5315,578.342,0.9373319
torso_angle,27.232851,,
arm_angle,32.874657,,
