label,x,y,confidence
nose,817.35425,258.05582,0.9420349
left_eye,824.2502,225.50551,0.9515785
right_eye,0.0,0.0,0.39705524
left_ear,915.45026,204.2009,0.9685684
right_ear,0.0,0.0,0.0779269
left_shoulder,1055.3091,303.6656,0.995083
right_shoulder,969.16534,322.04532,0.9858613
left_elbow,945.016,516.0871,0.9932793
right_elbow,849.00635,519.9777,0.9599093
left_wrist,732.73535,695.2237,0.99006045
right_wrist,723.1583,636.7531,0.950426
left_hip,1219.872,701.4033,0.9715603
right_hip,1152.1062,691.27454,0.9619511
left_knee,948.78424,906.1072,0.76379544
right_knee,885.02136,892.7943,0.6827474
left_ankle,0.0,0.0,0.14291003
right_ankle,0.0,0.0,0.13632204
torso_angle,26.356882,,
arm_angle,38.01473,,
