label,x,y,confidence
nose,1002.8366,180.22115,0.95626867
left_eye,1023.6222,148.6529,0.9593144
right_eye,995.7803,160.89853,0.52261966
left_ear,1116.2224,148.48915,0.9696829
right_ear,0.0,0.0,0.09059803
left_shoulder,1220.9119,276.95047,0.9963356
right_shoulder,1064.154,292.08643,0.98599756
left_elbow,1134.6868,401.20203,0.99270517
right_elbow,984.6598,482.36792,0.9325106
left_wrist,931.0326,566.72595,0.98655593
right_wrist,867.0669,558.4024,0.88589275
left_hip,1262.3215,657.3738,0.98928285
right_hip,1143.8955,614.27954,0.9791438
left_knee,1034.5184,922.19055,0.941986
right_knee,909.2842,706.93134,0.88996714
left_ankle,1158.32,1059.9673,0.5646216
right_ankle,1010.3645,943.5361,0.5570854
torso_angle,13.901124,,
arm_angle,36.50329,,
