label,x,y,confidence
nose,1137.7897,317.75745,0.9853895
left_eye,1150.7969,294.82318,0.98975897
right_eye,0.0,0.0,0.30560637
left_ear,1217.802,286.1513,0.9827832
right_ear,0.0,0.0,0.0052286754
left_shoulder,1283.1815,367.07986,0.99509865
right_shoulder,1242.4348,374.78036,0.9883549
left_elbow,1207.9934,502.81522,0.9967686
right_elbow,1143.0701,484.0027,0.9780903
left_wrist,1059.5034,592.7771,0.9982724
right_wrist,1034.6713,547.77875,0.9930414
left_hip,1400.5695,618.92175,0.9955668
right_hip,1363.5232,619.0886,0.9928255
left_knee,1219.0376,734.93097,0.9942457
right_knee,1182.5626,752.38574,0.9839903
left_ankle,1347.1453,926.1698,0.93538404
right_ankle,1211.5142,968.39685,0.8773536
torso_angle,26.36475,,
arm_angle,50.21688,,
