label,x,y,confidence
nose,966.9486,369.14642,0.9826654
left_eye,980.52747,358.1031,0.98975897
right_eye,0.0,0.0,0.3465999
left_ear,1023.2489,368.0033,0.9922172
right_ear,0.0,0.0,0.007568694
left_shoulder,1058.1735,430.41974,0.9967817
right_shoulder,998.22675,428.3378,0.994575
left_elbow,1000.0492,514.63214,0.99625236
right_elbow,939.2788,509.10632,0.9885445
left_wrist,898.463,569.90674,0.9973961
right_wrist,866.6655,564.4268,0.99324095
left_hip,1079.116,599.20734,0.99904555
right_hip,1031.0914,580.73315,0.99863285
left_knee,1024.0157,719.0444,0.9993563
right_knee,923.5176,635.4899,0.99857616
left_ankle,1021.5126,872.34576,0.9955642
right_ankle,983.39233,736.333,0.994255
torso_angle,12.169719,,
arm_angle,44.03083,,
