label,x,y,confidence
nose,910.10864,370.4739,0.95036644
left_eye,915.5122,366.14343,0.9684438
right_eye,0.0,0.0,0.37745255
left_ear,931.79846,374.71472,0.9675502
right_ear,0.0,0.0,0.034574833
left_shoulder,937.3405,409.39142,0.99743015
right_shoulder,937.3124,406.589,0.9524
left_elbow,911.7614,461.04596,0.9956904
right_elbow,0.0,0.0,0.46717888
left_wrist,864.8392,479.39105,0.9934901
right_wrist,875.3413,479.0072,0.62690705
left_hip,932.2732,497.02863,0.9963889
right_hip,932.13116,494.2347,0.9802847
left_knee,869.3174,528.2993,0.9987494
right_knee,887.9947,543.51697,0.98819655
left_ankle,901.7877,579.4347,0.99710554
right_ankle,908.6966,612.82227,0.9826695
torso_angle,3.383156,,
arm_angle,40.554882,,
