label,x,y,confidence
nose,873.22986,392.18106,0.96366847
left_eye,877.665,387.35907,0.9851472
right_eye,0.0,0.0,0.39199916
left_ear,892.87775,389.81534,0.9839066
right_ear,0.0,0.0,0.01597517
left_shoulder,909.90686,416.3235,0.99656904
right_shoulder,900.81573,412.4729,0.9328582
left_elbow,888.6383,455.97974,0.99505866
right_elbow,0.0,0.0,0.4277934
left_wrist,853.2224,478.40656,0.98980474
right_wrist,854.3297,475.69986,0.53071946
left_hip,930.61176,483.9418,0.9911515
right_hip,919.8259,477.05847,0.95442384
left_knee,908.2121,528.778,0.99092203
right_knee,878.5626,506.53207,0.93010485
left_ankle,940.1221,585.94714,0.9743265
right_ankle,901.1908,552.58936,0.88487566
torso_angle,16.401327,,
arm_angle,36.32424,,
