label,x,y,confidence
nose,917.41406,434.36362,0.61182904
left_eye,0.0,0.0,0.03646008
right_eye,918.4895,420.40823,0.5953913
left_ear,0.0,0.0,0.031649888
right_ear,897.7113,407.8179,0.9045006
left_shoulder,829.3772,441.41595,0.98490554
right_shoulder,869.0407,454.82208,0.99737203
left_elbow,858.1822,553.65576,0.95765066
right_elbow,913.3295,554.322,0.9982284
left_wrist,918.7003,607.25366,0.9691074
right_wrist,980.66693,619.7696,0.9977482
left_hip,727.5396,592.7477,0.9943222
right_hip,748.61096,604.0244,0.9973212
left_knee,768.5232,694.1582,0.9948165
right_knee,782.29456,747.2036,0.9978466
left_ankle,749.7868,847.9573,0.98253655
right_ankle,748.06146,903.43524,0.9876352
torso_angle,38.908985,,
arm_angle,34.087692,,
