label,x,y,confidence
nose,767.70544,324.6386,0.9106482
left_eye,0.0,0.0,0.2509273
right_eye,762.0023,312.58606,0.95719945
left_ear,0.0,0.0,0.04432524
right_ear,734.5095,313.00348,0.9790364
left_shoulder,700.7963,360.32227,0.8936603
right_shoulder,709.42615,369.11298,0.9979777
left_elbow,0.0,0.0,0.25504473
right_elbow,728.05536,466.94412,0.99507457
left_wrist,0.0,0.0,0.27599454
right_wrist,803.9037,532.31903,0.98559153
left_hip,662.453,531.2028,0.9452927
right_hip,671.1379,539.9229,0.9931196
left_knee,764.1861,609.63696,0.9313449
right_knee,797.92114,617.2,0.99395144
left_ankle,706.03687,710.7779,0.87108105
right_ankle,756.85583,749.9339,0.97510684
torso_angle,12.634415,,
arm_angle,30.065905,,
