label,x,y,confidence
nose,1180.2135,439.2074,0.96535504
left_eye,1190.0928,427.822,0.9849028
right_eye,0.0,0.0,0.27877837
left_ear,1225.8157,434.79977,0.9913271
right_ear,0.0,0.0,0.01649711
left_shoulder,1258.1768,498.29654,0.9974247
right_shoulder,1234.8353,475.41345,0.97578967
left_elbow,1192.1564,546.4878,0.99454725
right_elbow,1175.8776,538.8838,0.8048964
left_wrist,1090.8859,586.2449,0.9919636
right_wrist,1101.2753,583.03143,0.84696174
left_hip,1280.423,671.19696,0.99754876
right_hip,1257.0605,645.80426,0.9914546
left_knee,1189.8005,773.6444,0.99854726
right_knee,1137.6425,709.567,0.99134266
left_ankle,1221.7146,948.98706,0.99260896
right_ankle,1185.3925,816.2081,0.9781317
torso_angle,7.4314947,,
arm_angle,51.13935,,
