label,x,y,confidence
nose,825.9395,300.1237,0.9574493
left_eye,0.0,0.0,0.3933777
right_eye,818.6699,284.78986,0.9849759
left_ear,0.0,0.0,0.02920959
right_ear,780.3296,280.52536,0.9888554
left_shoulder,747.081,341.57062,0.913407
right_shoulder,738.6023,341.55896,0.9977222
left_elbow,0.0,0.0,0.25414336
right_elbow,782.3637,435.68262,0.9910189
left_wrist,0.0,0.0,0.2707087
right_wrist,854.2421,496.10953,0.976896
left_hip,678.1166,497.0191,0.97215736
right_hip,660.2585,513.4426,0.99571997
left_knee,791.3857,556.61005,0.97463167
right_knee,741.9757,637.3695,0.99735034
left_ankle,758.5644,671.38196,0.9572918
right_ankle,675.2073,776.69275,0.9889493
torso_angle,24.503284,,
arm_angle,36.805046,,
