label,x,y,confidence
nose,1015.6073,552.33093,0.96058035
left_eye,1025.7007,540.56067,0.9763707
right_eye,0.0,0.0,0.20374127
left_ear,1065.7473,549.2116,0.9920922
right_ear,0.0,0.0,0.012039836
left_shoulder,1102.4084,620.1713,0.9972994
right_shoulder,1070.0044,614.09094,0.9934041
left_elbow,1048.7485,724.5815,0.9961712
right_elbow,1014.29395,709.80865,0.98409086
left_wrist,951.21716,776.9526,0.99501675
right_wrist,937.5183,751.9459,0.98826873
left_hip,1115.7649,799.9855,0.99338514
right_hip,1095.1536,800.8236,0.9896561
left_knee,958.7754,848.4529,0.96052545
right_knee,1011.84924,908.3613,0.92394376
left_ankle,1016.98047,961.7344,0.6730239
right_ankle,1024.5323,1003.72656,0.5494351
torso_angle,7.6704583,,
arm_angle,43.862267,,
