label,x,y,confidence
nose,982.0088,419.96912,0.84739345
left_eye,0.0,0.0,0.15939456
right_eye,978.76025,409.5726,0.8987561
left_ear,0.0,0.0,0.073470645
right_ear,957.2733,411.22073,0.97651666
left_shoulder,895.838,452.30798,0.97259146
right_shoulder,948.611,463.15057,0.9984315
left_elbow,913.7894,527.3521,0.774564
right_elbow,1005.8778,525.6653,0.9970553
left_wrist,971.02893,565.6098,0.7944233
right_wrist,1060.6235,567.1854,0.99391174
left_hip,858.3397,588.7102,0.9877095
right_hip,891.2554,603.1687,0.9969715
left_knee,919.2825,650.7322,0.9824123
right_knee,958.70087,699.5996,0.9963169
left_ankle,886.736,758.8351,0.9544304
right_ankle,945.31323,830.61035,0.98183113
torso_angle,22.27549,,
arm_angle,47.114716,,
