label,x,y,confidence
nose,651.3241,388.77057,0.94647413
left_eye,655.252,384.24835,0.97309375
right_eye,0.0,0.0,0.30068728
left_ear,671.3197,386.06,0.98222685
right_ear,0.0,0.0,0.025040174
left_shoulder,685.74396,408.29242,0.99691594
right_shoulder,684.4257,406.86725,0.96619606
left_elbow,656.6547,442.43854,0.9940071
right_elbow,669.5324,441.2954,0.6216087
left_wrist,619.5995,460.56967,0.99033386
right_wrist,641.9546,462.0393,0.71195704
left_hip,702.5054,478.2855,0.99446034
right_hip,703.20605,475.2282,0.97842693
left_knee,654.85583,511.25653,0.99601436
right_knee,661.42035,504.68976,0.97627604
left_ankle,676.80237,567.7262,0.98885405
right_ankle,693.33685,548.8384,0.9581581
torso_angle,15.361498,,
arm_angle,37.588867,,
