label,x,y,confidence
nose,775.8792,396.8814,0.8948739
left_eye,0.0,0.0,0.26336202
right_eye,773.02966,383.87924,0.9167512
left_ear,0.0,0.0,0.058800355
right_ear,745.2765,374.97015,0.95577794
left_shoulder,710.5753,416.92883,0.9818781
right_shoulder,704.57874,412.14624,0.9946077
left_elbow,763.9795,470.5901,0.93416196
right_elbow,750.7495,492.77637,0.99283135
left_wrist,812.6377,503.2358,0.95020574
right_wrist,820.4203,542.84045,0.991356
left_hip,641.2271,550.9978,0.98394275
right_hip,640.60016,546.634,0.9894549
left_knee,720.1931,632.33716,0.9682381
right_knee,772.3473,593.8119,0.9836271
left_ankle,672.62067,717.2291,0.8837154
right_ankle,719.6225,700.6973,0.9254215
torso_angle,25.441387,,
arm_angle,41.552353,,
