label,x,y,confidence
nose,928.15015,460.6573,0.9566622
left_eye,933.5542,453.41028,0.9849819
right_eye,0.0,0.0,0.29566342
left_ear,956.0137,454.5818,0.99511564
right_ear,0.0,0.0,0.014108352
left_shoulder,989.6638,491.41388,0.9988763
right_shoulder,945.27625,487.0762,0.99720556
left_elbow,971.8871,538.4005,0.99689215
right_elbow,916.09424,532.3154,0.97482127
left_wrist,929.4072,567.23663,0.99343127
right_wrist,875.8843,559.8951,0.965678
left_hip,1015.82056,580.27386,0.99810094
right_hip,981.23016,568.2716,0.996992
left_knee,966.7036,639.3921,0.99793977
right_knee,911.3103,586.1542,0.9951357
left_ankle,989.3772,730.5204,0.9901804
right_ankle,957.43823,656.1599,0.98360497
torso_angle,23.884104,,
arm_angle,43.61959,,
