label,x,y,confidence
nose,913.27075,347.3884,0.9474174
left_eye,0.0,0.0,0.19734524
right_eye,908.6186,330.96796,0.98482805
left_ear,0.0,0.0,0.019724831
right_ear,867.60254,326.82602,0.99372065
left_shoulder,799.50604,373.14615,0.91062653
right_shoulder,811.225,396.80548,0.9985702
left_elbow,0.0,0.0,0.14611842
right_elbow,889.1212,498.47223,0.9940182
left_wrist,0.0,0.0,0.1675013
right_wrist,1004.4116,564.52075,0.9822689
left_hip,700.55554,568.7614,0.95597064
right_hip,696.5913,595.4859,0.99506146
left_knee,837.18805,670.21814,0.9798116
right_knee,777.18365,761.9943,0.9985461
left_ankle,786.0974,837.53265,0.9702566
right_ankle,726.5315,956.36774,0.9935917
torso_angle,29.983877,,
arm_angle,49.037064,,
