label,x,y,confidence
nose,824.92584,419.50836,0.95099264
left_eye,0.0,0.0,0.43443733
right_eye,822.78064,409.91937,0.9673862
left_ear,0.0,0.0,0.048474178
right_ear,799.4387,401.26477,0.9711311
left_shoulder,779.96655,422.90674,0.9853103
right_shoulder,765.75867,426.0825,0.9964173
left_elbow,776.2931,476.2512,0.94548035
right_elbow,770.28455,491.39676,0.99477696
left_wrist,815.47394,498.18237,0.96716636
right_wrist,813.051,526.46375,0.9955766
left_hip,695.5791,497.7571,0.9927538
right_hip,680.91473,508.0738,0.9959537
left_knee,774.4203,534.5357,0.99566394
right_knee,725.9744,593.35693,0.9980065
left_ankle,707.1044,588.89294,0.9904901
right_ankle,724.5523,680.9088,0.9927442
torso_angle,45.979576,,
arm_angle,25.226412,,
