label,x,y,confidence
nose,929.58276,541.296,0.9234226
left_eye,935.8026,536.07855,0.9624458
right_eye,0.0,0.0,0.21401131
left_ear,952.1761,542.63916,0.99018306
right_ear,0.0,0.0,0.037274852
left_shoulder,940.6096,572.65027,0.99767035
right_shoulder,971.1158,577.85974,0.9610656
left_elbow,904.6022,599.31464,0.99220395
right_elbow,0.0,0.0,0.37431997
left_wrist,861.07214,607.71857,0.9772758
right_wrist,0.0,0.0,0.37124318
left_hip,944.2286,660.036,0.991559
right_hip,964.76685,660.59235,0.95807743
left_knee,902.8916,683.9998,0.98869646
right_knee,931.37787,690.34924,0.9159839
left_ankle,932.15234,739.4577,0.9694838
right_ankle,943.4013,747.0998,0.86560845
torso_angle,4.3882937,,
arm_angle,59.24535,,
