label,x,y,confidence
nose,1314.7092,276.0476,0.9904337
left_eye,1330.157,255.16196,0.9981958
right_eye,0.0,0.0,0.47264153
left_ear,1390.9443,258.11417,0.99816906
right_ear,0.0,0.0,0.012508881
left_shoulder,1418.5419,362.78607,0.99849916
right_shoulder,1414.0454,353.39142,0.9234113
left_elbow,1299.53,501.9006,0.9940528
right_elbow,0.0,0.0,0.17322712
left_wrist,1153.0557,595.9414,0.98031735
right_wrist,0.0,0.0,0.15983233
left_hip,1444.9402,659.8884,0.99070776
right_hip,1428.751,631.0248,0.9288427
left_knee,1369.1995,862.3903,0.9900359
right_knee,1237.1246,753.24524,0.8712857
left_ankle,1371.0159,1009.13965,0.92577535
right_ankle,1370.2599,890.3463,0.6941804
torso_angle,3.0320253,,
arm_angle,75.96832,,
