label,x,y,confidence
nose,960.0897,141.86348,0.96033007
left_eye,983.3809,116.59259,0.9500496
right_eye,955.6542,119.57501,0.62588483
left_ear,1063.3774,122.775696,0.959118
right_ear,0.0,0.0,0.23996753
left_shoulder,1141.9796,233.03265,0.99776876
right_shoulder,1023.6732,257.09015,0.9898896
left_elbow,1064.6953,400.34863,0.99548703
right_elbow,954.77454,419.9099,0.958888
left_wrist,892.3425,557.5706,0.99251056
right_wrist,826.46106,543.96643,0.95226204
left_hip,1261.1428,623.63477,0.988538
right_hip,1188.7935,645.6432,0.97873634
left_knee,999.1096,755.6251,0.92835885
right_knee,1040.3632,881.2936,0.865578
left_ankle,0.0,0.0,0.4663034
right_ankle,0.0,0.0,0.35529688
torso_angle,23.023643,,
arm_angle,34.50645,,
