label,x,y,confidence
nose,828.8516,293.67822,0.9225304
left_eye,0.0,0.0,0.1690554
right_eye,823.5441,280.15146,0.9558958
left_ear,0.0,0.0,0.03726578
right_ear,793.22754,282.04248,0.9826933
left_shoulder,730.3417,336.32993,0.9569179
right_shoulder,770.1913,341.3779,0.99837625
left_elbow,797.7256,454.58615,0.56270975
right_elbow,839.0691,454.9306,0.99715626
left_wrist,883.4199,511.69382,0.6588199
right_wrist,932.1223,515.18744,0.99462104
left_hip,635.86395,533.65466,0.9858079
right_hip,667.70526,536.969,0.9973183
left_knee,765.7003,635.02454,0.9874214
right_knee,825.27155,620.4663,0.9984504
left_ankle,701.0521,787.44653,0.9570824
right_ankle,824.56555,796.01166,0.98953027
torso_angle,27.653688,,
arm_angle,42.973717,,
