label,x,y,confidence
nose,785.43555,160.60342,0.91380966
left_eye,794.7766,131.92657,0.8965231
right_eye,0.0,0.0,0.37536034
left_ear,870.673,111.5896,0.9380927
right_ear,0.0,0.0,0.08645215
left_shoulder,976.6157,199.77443,0.993982
right_shoulder,893.9877,225.60233,0.9848208
left_elbow,887.0066,383.6952,0.99114424
right_elbow,809.1905,405.79083,0.96114266
left_wrist,731.45667,543.99634,0.9874999
right_wrist,692.83575,505.78848,0.9525047
left_hip,1162.437,498.0617,0.99402845
right_hip,1087.6777,483.30353,0.9912964
left_knee,1001.83716,729.62854,0.98802304
right_knee,871.4863,617.579,0.981629
left_ankle,1137.8315,971.67834,0.90476584
right_ankle,965.2274,864.4726,0.90887743
torso_angle,36.928787,,
arm_angle,35.675415,,
