label,x,y,confidence
nose,868.92786,295.32227,0.921542
left_eye,0.0,0.0,0.18897375
right_eye,863.182,285.55096,0.93039554
left_ear,0.0,0.0,0.032410976
right_ear,835.34265,290.08688,0.9547316
left_shoulder,788.5287,333.5442,0.98298025
right_shoulder,826.4402,344.7725,0.9968952
left_elbow,822.9225,431.70126,0.95107454
right_elbow,892.75806,440.1355,0.9981165
left_wrist,885.2899,496.62933,0.97590417
right_wrist,966.96265,507.05212,0.9985424
left_hip,710.70325,503.72058,0.9905608
right_hip,726.99786,509.6399,0.995574
left_knee,818.8679,621.50415,0.9848342
right_knee,816.54913,633.0932,0.9947003
left_ankle,756.1101,736.8576,0.91277397
right_ankle,735.52637,751.91766,0.9508265
torso_angle,31.096928,,
arm_angle,40.890198,,
