label,x,y,confidence
nose,1006.3584,496.39737,0.98200315
left_eye,1010.5475,489.25537,0.9934058
right_eye,1003.8719,490.80847,0.6073203
left_ear,1030.0938,482.79602,0.9928799
right_ear,0.0,0.0,0.02141537
left_shoulder,1055.9893,507.20135,0.99769694
right_shoulder,1024.852,502.62994,0.99436706
left_elbow,1038.8086,549.56335,0.9927939
right_elbow,995.5926,535.9757,0.949008
left_wrist,1002.901,566.3883,0.9895286
right_wrist,956.8047,562.1314,0.9517978
left_hip,1085.0354,577.59985,0.9970457
right_hip,1059.986,566.88007,0.9955851
left_knee,1041.9929,624.54407,0.9983785
right_knee,1002.187,581.9073,0.9965719
left_ankle,1057.5522,701.9027,0.99636996
right_ankle,1015.6503,634.4081,0.99427456
torso_angle,28.671173,,
arm_angle,48.833145,,
