label,x,y,confidence
nose,888.6264,309.63263,0.8965851
left_eye,0.0,0.0,0.13929412
right_eye,884.9425,295.98114,0.93013597
left_ear,0.0,0.0,0.03918398
right_ear,853.7953,294.82272,0.9864108
left_shoulder,787.4906,348.3379,0.99470264
right_shoulder,816.4988,358.4408,0.99849784
left_elbow,803.9577,463.82837,0.9545142
right_elbow,901.60254,470.3411,0.9957903
left_wrist,877.35266,515.5463,0.94531626
right_wrist,993.96765,534.3727,0.99287605
left_hip,700.2031,522.4,0.99082327
right_hip,701.87933,548.20447,0.9942986
left_knee,823.56006,583.5207,0.9933693
right_knee,779.87463,717.71423,0.99686855
left_ankle,743.3471,722.0279,0.9818472
right_ankle,739.9599,904.3716,0.98216796
torso_angle,31.132458,,
arm_angle,45.249187,,
