label,x,y,confidence
nose,844.74695,410.85837,0.9704443
left_eye,848.2451,404.90662,0.9897664
right_eye,0.0,0.0,0.23827212
left_ear,865.004,402.45587,0.9928041
right_ear,0.0,0.0,0.0048564607
left_shoulder,879.0686,426.7937,0.9980894
right_shoulder,884.5908,419.13153,0.9268396
left_elbow,852.6738,475.5429,0.9978144
right_elbow,0.0,0.0,0.34826854
left_wrist,817.11597,502.58835,0.99491704
right_wrist,0.0,0.0,0.4964612
left_hip,920.9804,498.70505,0.9963799
right_hip,916.4335,489.351,0.9748976
left_knee,876.3699,546.5818,0.997463
right_knee,856.56995,519.24396,0.9699702
left_ankle,915.60803,615.1102,0.99124396
right_ankle,884.192,574.55963,0.9455089
torso_angle,24.393026,,
arm_angle,64.64775,,
