label,x,y,confidence
nose,811.97186,317.9453,0.9217507
left_eye,0.0,0.0,0.36454248
right_eye,806.5197,308.1203,0.960642
left_ear,0.0,0.0,0.06869376
right_ear,782.8416,309.6823,0.9752104
left_shoulder,747.2248,352.94165,0.89949435
right_shoulder,773.99316,360.10016,0.99681515
left_elbow,0.0,0.0,0.38806745
right_elbow,811.4873,427.7777,0.99418384
left_wrist,0.0,0.0,0.46576613
right_wrist,854.78186,451.09378,0.9883958
left_hip,710.8932,463.8781,0.8969771
right_hip,725.2091,469.82324,0.9819704
left_knee,792.6328,526.4762,0.78225
right_knee,790.9939,532.90466,0.9673697
left_ankle,758.53516,601.457,0.59653264
right_ankle,727.0145,606.4849,0.87017214
torso_angle,23.97043,,
arm_angle,41.600277,,
