label,x,y,confidence
nose,1246.3021,503.29156,0.9908372
left_eye,1253.4526,498.2471,0.99182045
right_eye,1244.1454,497.34476,0.89686674
left_ear,1268.315,501.749,0.96041614
right_ear,0.0,0.0,0.14423686
left_shoulder,1279.4052,531.20154,0.995743
right_shoulder,1238.4495,530.95636,0.98719925
left_elbow,1257.4456,556.9905,0.9816397
right_elbow,1211.816,559.33905,0.835336
left_wrist,1231.0588,540.5454,0.97288483
right_wrist,1183.657,574.4146,0.8203325
left_hip,1279.1061,604.9817,0.9867921
right_hip,1248.1299,602.55225,0.9732309
left_knee,1249.4812,639.5352,0.9664519
right_knee,1205.7494,639.09906,0.9108781
left_ankle,1265.8544,704.2296,0.87806785
right_ankle,1201.3794,702.90106,0.7656581
torso_angle,7.7002087,,
arm_angle,51.580563,,
