label,x,y,confidence
nose,964.04565,148.4165,0.9603856
left_eye,992.47437,125.64249,0.9753853
right_eye,961.08484,130.03697,0.5648683
left_ear,1071.3616,152.17886,0.9839181
right_ear,0.0,0.0,0.13838308
left_shoulder,1138.0875,276.11456,0.9976618
right_shoulder,1003.7613,306.80524,0.9575739
left_elbow,1010.7065,409.68915,0.9954959
right_elbow,920.73267,467.25815,0.7033757
left_wrist,786.1406,517.05853,0.99028426
right_wrist,760.77844,527.46405,0.65789825
left_hip,1151.9705,629.0674,0.9726601
right_hip,1061.979,628.50134,0.89613783
left_knee,892.73566,775.3895,0.8870833
right_knee,886.0527,810.4023,0.63815784
left_ankle,0.0,0.0,0.38886175
right_ankle,0.0,0.0,0.211563
torso_angle,10.257872,,
arm_angle,47.75662,,
