label,x,y,confidence
nose,948.45337,498.98145,0.91755086
left_eye,955.0741,490.49158,0.93413055
right_eye,0.0,0.0,0.18894249
left_ear,978.1071,495.39355,0.97090495
right_ear,0.0,0.0,0.014725126
left_shoulder,1001.81226,540.2374,0.9957041
right_shoulder,973.4524,542.998,0.9856856
left_elbow,980.43115,593.8299,0.995531
right_elbow,935.01196,593.26337,0.97518355
left_wrist,927.23596,633.1959,0.99601364
right_wrist,898.65985,628.91003,0.9860328
left_hip,1011.0282,659.0345,0.9978345
right_hip,987.2118,659.20685,0.99569595
left_knee,942.0038,724.0938,0.9968977
right_knee,925.33594,729.62683,0.9926232
left_ankle,1004.32947,775.89453,0.98702294
right_ankle,938.7323,820.0261,0.97666264
torso_angle,6.7525268,,
arm_angle,41.041885,,
